chr	start	end
chr11	9351705	9352721
chr3	100112479	100114283
chr19	23876357	23876723
chr1	116593774	116594131
chr19	42122516	42122808
chr19	56809753	56810091
chr4	137861959	137862132
chr11	128361166	128361289
chr2	107531928	107532075
chr19	23570664	23570981
chr6	46586762	46588140
chr6	46176801	46177171
chr19	23644251	23645142
chr10	42627525	42629052
chr8	47589407	47589504
chr7	828208	828609
chr1	191992366	191992561
chrX	101229301	101229454
chr3	102271098	102271383
chr7	115987368	115987470
chr13	41263225	41263574
chr20	6167927	6168103
chr4	65575976	65576350
chr6	159678408	159678655
chr7	115924077	115924352
chr20	14162927	14165497
chr16	89588583	89588721
chr2	85925432	85925710
chr17	10323204	10323731
chr5	217887	218408
chr19	48079615	48079762
chr11	133513824	133514334
chr5	19256004	19256159
chr1	168155044	168155191
chr6	45900347	45900533
chr1	159441733	159441843
chr14	104044061	104044257
chr2	190538118	190538283
chr1	198862407	198863174
chr5	26376780	26376925
chr19	58577908	58578172
chr14	99323028	99323253
chr7	46387642	46388002
chr12	122597284	122597436
chr1	148237962	148238662
chr9	27765446	27765704
chr14	101126366	101126453
chr8	2577780	2578177
chr10	58946461	58946805
chr7	48912505	48912765
chr3	105297286	105299081
chr2	204937144	204942265
chr7	332546	332760
chr17	3214821	3216256
chr15	96137725	96137905
chr17	12590353	12590729
chr9	138749148	138749654
chr3	105575372	105575691
chr16	86089979	86090578
chr12	127847110	127847329
chr1	161184648	161184834
chr13	55917695	55920777
chr5	45748812	45749209
chr22	30208887	30209865
chrX	46222904	46223059
chr10	43852976	43853192
chr7	64437947	64438098
chr2	195609422	195612454
chr17	81100099	81100208
chrX	99464161	99464488
chr3	6776992	6777124
chr18	14703174	14703325
chr10	56065194	56066541
chr4	66943260	66943949
chr2	202228293	202228433
chr9	72897160	72897399
chr16	30361930	30362258
chr11	133970286	133970842
chr1	156246303	156246407
chr17	13778639	13779703
chr1	117862005	117876954
chr19	34157831	34158177
chr18	30979134	30980062
chr1	159783311	159783565
chr1	176160879	176161159
chr12	8000645	8000842
chr1	113364242	113364689
chr7	115581123	115581546
chr19	221665	222195
chr8	5676696	5677298
chr18	71051642	71052007
chr7	47768727	47769072
chr5	44727484	44727811
chr2	202463802	202463931
chr11	3767846	3767974
chr15	87341544	87342984
chr3	103552989	103554680
chr11	57181002	57181151
chr12	2281891	2282033
chr6	70460604	70460778
chr12	15900757	15900862
chr1	145029270	145030604
chr15	96200733	96201443
chr3	7008790	7009124
chr13	30689288	30689509
chr19	34336336	34336504
chr7	14517975	14518347
chr15	23288429	23289170
chr11	6670507	6671052
chr2	175597443	175597775
chr9	85770355	85770477
chr5	8113434	8113735
chr5	55476400	55476555
chr22	28428851	28429162
chr17	16001661	16001952
chr5	8737270	8737609
chr19	42633591	42635237
chr16	49644236	49644584
chr10	125627150	125628118
chr5	21044731	21045968
chr12	20990816	20990950
chr1	191747391	191747561
chr1	239088987	239089180
chr8	544862	545996
chr9	15763240	15763537
chr9	77512175	77512375
chr2	204910872	204911170
chr15	91470791	91470958
chr6	46381405	46382756
chr1	245608047	245608266
chr5	24294995	24295270
chr20	19233548	19234719
chr13	43184215	43184412
chr5	4534259	4534495
chr1	144312942	144313110
chr9	33607441	33607645
chr12	38431588	38431855
chr10	45823414	45824145
chr9	17558717	17558985
chr2	182730099	182730474
chr16	30356238	30356583
chr15	20865839	20866516
chr15	25148784	25149503
chr3	9353624	9361314
chr9	17417300	17417428
chr2	80807594	80808932
chrX	62118302	62118516
chr8	1622578	1623062
chr10	54699786	54699995
chr2	191806702	191814560
chr11	126302404	126302760
chr9	10618122	10618359
chr2	4969505	4969842
chr15	97341410	97341519
chr16	88174697	88174933
chr10	132751615	132752145
chr2	176329848	176330186
chr2	199300671	199301055
chr1	171038361	171038575
chr20	4985833	4986639
chr5	9823095	9823694
chr9	84723463	84723625
chr16	34839142	34839633
chr7	150045645	150046161
chr8	47216063	47217463
chr19	28071710	28071848
chr7	49726467	49726727
chr14	20698503	20698802
chr17	3688560	3688903
chr19	51991479	51991612
chr5	27244337	27244488
chrX	65880178	65880520
chr17	18316343	18316691
chr16	48947322	48947577
chr4	133876104	133876300
chr5	52695033	52695379
chr4	45680029	45680173
chr18	33676050	33676272
chr11	51319668	51320152
chr11	6043809	6044177
chr5	8677956	8678060
chr4	165008326	165008624
chr2	99056538	99056818
chr6	50656721	50666575
chr9	26021379	26021978
chr12	11576542	11576880
chr20	3429337	3429717
chr14	100823289	100823842
chr9	11271604	11271767
chr2	98903575	98903658
chrX	127456678	127456785
chr19	53683859	53684086
chr2	90472273	90472754
chr17	27744415	27744640
chr1	177591203	177591358
chr19	57958995	57959266
chr11	64247027	64248440
chr2	85951495	85951668
chr17	3972820	3972984
chr3	3190614	3190851
chr6	162105247	162105404
chr11	8964903	8965213
chr5	21560816	21560968
chr2	243153368	243153471
chr9	140740132	140740304
chr16	35054753	35055468
chr14	102283773	102283931
chr11	1106338	1106529
chr5	24485602	24486436
chr14	100806923	100807514
chr8	2217154	2217348
chr1	248767817	248767980
chr1	242647160	242649558
chr3	6142818	6142971
chr16	34225594	34226121
chr19	48588044	48588362
chr14	21681989	21682206
chr10	1428894	1429095
chr12	133409510	133409845
chr5	56064874	56065230
chr6	155935468	155941363
chr1	190389742	190389917
chr8	5276800	5277007
chr21	25983110	25983480
chr17	10499055	10499370
chr10	122022811	122024173
chr7	115654128	115655039
chr5	53130824	53131395
chr9	35761462	35761832
chr3	6618050	6618254
chr7	115659932	115660055
chr6	165258533	165258623
chr14	21660321	21660546
chr8	47438462	47438655
chr6	164079311	164079610
chr2	115150351	115151009
chr1	194733315	194733407
chr4	61699711	61700449
chr17	6880450	6880592
chr8	48683064	48683401
chr8	3774629	3775137
chr21	40196586	40196826
chr19	23418841	23419230
chr2	114945072	114945413
chr17	15550602	15550888
chr13	28716308	28716492
chr3	107199473	107199595
chr10	3270460	3270631
chrX	14321471	14321633
chr16	49023119	49023735
chr6	69392113	69392311
chr3	105479980	105480182
chr8	48239068	48239437
chr9	84162665	84162819
chr2	652551	652844
chr21	32791089	32791502
chr1	189352598	189352865
chr10	57554135	57554268
chr9	79107238	79107547
chr8	3564616	3564942
chr11	129021497	129021820
chr11	63185709	63186043
chr16	49219523	49224288
chr1	235969003	235969268
chr8	42618052	42618233
chr22	16696445	16696727
chr2	195507897	195508058
chr8	198319	198658
chr6	57999153	58002626
chr12	130084282	130084596
chr9	68141249	68147697
chr17	26181874	26182206
chr2	95399046	95399384
chr13	33773964	33774126
chr8	2936940	2938198
chr18	4316914	4317057
chr19	55431521	55431693
chr9	73048208	73050271
chr5	4937390	4937550
chr19	46284991	46285155
chr9	21014931	21015300
chr12	24115541	24116288
chr4	68197571	68197943
chr3	9638275	9638625
chr9	3310412	3310526
chr6	69430918	69431038
chr7	49864907	49865073
chr14	102495057	102501094
chr11	5252891	5253415
chr11	131235247	131235366
chr19	23362816	23363217
chr1	159638063	159639150
chr2	117086379	117086701
chr5	24677052	24678499
chr10	131279159	131279347
chr1	244126299	244126789
chr10	122864593	122865459
chr12	122369850	122370152
chr7	14463725	14463985
chr8	92208352	92208831
chr2	200427041	200427794
chrX	32601482	32604982
chr3	94927660	94927944
chr1	238370802	238372514
chr5	18534545	18534906
chr9	10338596	10338748
chrX	144127987	144129038
chr2	111588127	111588285
chr2	207754803	207755689
chr5	9628351	9628587
chr10	220325	220421
chr6	154373847	154374181
chr1	239985167	239985701
chr10	124594816	124595137
chr2	197233158	197233373
chr1	236471752	236471951
chr1	163850877	163851159
chr12	18393911	18398632
chr1	182875256	182875436
chr19	43197083	43197638
chr16	87118524	87119425
chr13	29912321	29917004
chr12	124599244	124600189
chr22	46052456	46052779
chr2	186890607	186891313
chr1	117569564	117569898
chrX	121681703	121681927
chr11	125548594	125548914
chr6	166553662	166553820
chr15	97089840	97090071
chr11	51462253	51462444
chr1	235953381	235953524
chr11	48463981	48464591
chr1	144489006	144493060
chr17	9452784	9453648
chr19	33085106	33085470
chr7	47604127	47604411
chr16	30871215	30871328
chr2	203178259	203178323
chr2	206537727	206537883
chr1	240768967	240769083
chr16	345842	347703
chr14	105549108	105549269
chr8	93297628	93297756
chr19	51817169	51820872
chr6	73121216	73121533
chr15	75666334	75667037
chr13	19830395	19830682
chr9	9982116	9982428
chr16	49063044	49063248
chr3	4632052	4632142
chr19	44637047	44637178
chr8	454739	455148
chr16	49617900	49618072
chr3	89700267	89700559
chr13	34513001	34513163
chr2	196427022	196427279
chr1	169247655	169258146
chr16	87924249	87924484
chr20	15213000	15213135
chr3	103152453	103152534
chr20	23600253	23600620
chr7	114060466	114060760
chr5	54747931	54748137
chr2	205466506	205467029
chr20	6543198	6543557
chr7	14820608	14821346
chr10	135274350	135274459
chr3	106110992	106111342
chr1	195840187	195843027
chr1	1449098	1449221
chr4	130127152	130127307
chr5	1901415	1901600
chr4	133624392	133624555
chr17	19544739	19544917
chr11	128902600	128904040
chr7	7337965	7338328
chr3	197050511	197050785
chr8	428457	428715
chr18	35742189	35742509
chr4	141879630	141880629
chr9	69022829	69022945
chr1	194934321	194935015
chr4	129103320	129103558
chr17	4454084	4454384
chr15	93615014	93615196
chrX	24437228	24437812
chr11	355608	355952
chr11	5175310	5176008
chrX	27386968	27387270
chr7	50979398	50979619
chr17	13772756	13772958
chr3	103490826	103491127
chr2	200149310	200150244
chr20	7426085	7426407
chr17	26083064	26083352
chr20	15918920	15919058
chr5	23768890	23769219
chr13	26261793	26261940
chr7	48982422	48982716
chr19	34469263	34469580
chr7	115579737	115581196
chr4	154416478	154417167
chr4	154695108	154695269
chr14	98630812	98631217
chr19	28498041	28498784
chr11	131163959	131164144
chr16	364514	364815
chr13	57282173	57288335
chr9	6981512	6982380
chr5	59458950	59459222
chr9	73986456	73987959
chr2	86117545	86117730
chr22	39765277	39765507
chrX	141374756	141374980
chr17	20979082	20979239
chr4	139243022	139253685
chr7	6894334	6894555
chr19	53412157	53413134
chr18	72948341	72948553
chr21	15006343	15006603
chr8	4070385	4070732
chr21	44487729	44489144
chr9	31444069	31444252
chr2	77534621	77534894
chr2	74032710	74034070
chr13	51669879	51670579
chr6	53097198	53103873
chr11	5687355	5687642
chr22	30238079	30238436
chr12	17443090	17443287
chr12	11802739	11803056
chr3	103952356	103953025
chr14	107038091	107038256
chr19	48440794	48442025
chr14	103372760	103372873
chr12	25111391	25111696
chr17	25458275	25458460
chr8	48171245	48171559
chr16	89505754	89507730
chr13	36781112	36781375
chr2	190304079	190304268
chr15	101038262	101039012
chr14	21362441	21362932
chr15	74437612	74437707
chr11	996409	996762
chr3	6503742	6507955
chr18	31428307	31429415
chr10	57351470	57352669
chr3	105591046	105591393
chr9	69018420	69018628
chr1	195483063	195483216
chr20	5898727	5900158
chr1	196553972	196554082
chr3	103229836	103230969
chr4	153820917	153826304
chr16	88242721	88247209
chr2	242722482	242722810
chr2	197625085	197625452
chr16	90265483	90269371
chr3	100982338	100982583
chr1	189222558	189222989
chr18	57346395	57346623
chr18	41474696	41475280
chr9	12989961	12990792
chr4	138414507	138415252
chr7	46129185	46129545
chr7	114893459	114894264
chr20	23342492	23343092
chr16	57523321	57523844
chrX	14475186	14475300
chr1	198783937	198784294
chr11	5995604	5995803
chr1	190972004	190972184
chr4	129912848	129913111
chr10	45328045	45328516
chrX	151468802	151469326
chr11	126615051	126615377
chr7	153052941	153053096
chr12	24108963	24109791
chr8	92687500	92687695
chr1	171215633	171215792
chr2	116204718	116206495
chr19	43098410	43098660
chr4	139615731	139616879
chr19	52733879	52734017
chr4	44146444	44146705
chr10	121051133	121051446
chr16	31020110	31020361
chr4	63736147	63736428
chr15	97625234	97625472
chr10	55084968	55085173
chr19	28629350	28629866
chr5	6906042	6906242
chr17	19168837	19169065
chr7	151985587	151985707
chr2	202571824	202572191
chr1	175484808	175485498
chr6	47916370	47916938
chr8	43685028	43685297
chr17	15967013	15967352
chr11	127090032	127090407
chr7	46396198	46397662
chr17	236037	236141
chrX	104896599	104896947
chr8	50420665	50420931
chr7	14698500	14698849
chr3	103183168	103183381
chr8	42541690	42541889
chr9	6936399	6936609
chr15	89943368	89943425
chr5	2856783	2857103
chr15	98277926	98278196
chr17	18279423	18279762
chr18	27101890	27102048
chr15	94793651	94794396
chr1	238911174	238911451
chr16	58519139	58520501
chr8	3020209	3020443
chr3	99399341	99399577
chr5	27306280	27310730
chr14	98625761	98626076
chr8	3346735	3347076
chr11	9502052	9502274
chr5	56305644	56305971
chrX	11215840	11217428
chr19	34761620	34761889
chr1	337317	337644
chr4	70875854	70876048
chr22	29194589	29194828
chr16	84331574	84331926
chr1	179334942	179335045
chr16	49582841	49583010
chr6	70846542	70846715
chr3	6249109	6249394
chr3	104676423	104677183
chr6	51066718	51066913
chr11	54834520	54834610
chr6	164425598	164426151
chr22	49442023	49443150
chr21	40447514	40447861
chr1	236115575	236115689
chr9	39006749	39008385
chr6	50387194	50387825
chr2	208319473	208319559
chr8	42936320	42938166
chr7	1494802	1494961
chr17	11228178	11228284
chr16	58042612	58042721
chr3	96589973	96590382
chr5	13990952	13991188
chr19	48398056	48406448
chr15	82120966	82121660
chrX	127292824	127293485
chr20	6998999	6999537
chr4	187610757	187610982
chr5	17601224	17601358
chr12	12418358	12419684
chr1	5343981	5344106
chr19	52136549	52142655
chr12	17031509	17031653
chr20	11609066	11610605
chr3	6813828	6813942
chr6	46510498	46510832
chr14	102228705	102229015
chr2	9725193	9726443
chr15	91276145	91276223
chrX	132542087	132542324
chr13	45164220	45164741
chr8	50024333	50024485
chr16	85117903	85118124
chr3	3773920	3774200
chr10	54848900	54849066
chr19	33508291	33508410
chr7	49791006	49791110
chr1	195327363	195328656
chr1	185493285	185494001
chr2	188159639	188160216
chr4	74605023	74605208
chr22	36477449	36477581
chr11	62866195	62866555
chr4	134573868	134574055
chr20	10094950	10095608
chr4	150441116	150441393
chr12	18913304	18913501
chr1	156186306	156186670
chr1	145494509	145494574
chr16	58016033	58016334
chr10	123778907	123779210
chrX	138848877	138849077
chr14	106924587	106924868
chr6	53379116	53379295
chr16	1806310	1806688
chr7	151435486	151435799
chr10	59270110	59270479
chr1	169219708	169219960
chr10	57792498	57792611
chr3	1123242	1123410
chr19	53229732	53230594
chr16	58248289	58248634
chr10	126713631	126714410
chr2	4293441	4293738
chr14	105901613	105901971
chr7	63857525	63857742
chr19	23895076	23895239
chr2	72099732	72099921
chr17	12361655	12361881
chrX	143182394	143188729
chr17	27899096	27899280
chrX	9611670	9612885
chr2	106312911	106313002
chr1	180293918	180294153
chr19	5501428	5501712
chr11	128455633	128455754
chr20	3739368	3739705
chrX	105956471	105964414
chr5	26902275	26902492
chr9	37007703	37007898
chr15	80012441	80012542
chr3	6617933	6618305
chr1	145175902	145176154
chr11	652641	652971
chr15	25495585	25495742
chr12	20782281	20782476
chr20	23880674	23881076
chr17	19588223	19588580
chr16	49705775	49706740
chr6	49968569	49968720
chr9	3596746	3597770
chr11	48839046	48839364
chr15	76010958	76011461
chr6	52030485	52030666
chr10	811038	811214
chr4	70657764	70657912
chr4	167492877	167493194
chr19	48426668	48427036
chr9	85750329	85750905
chr10	135364087	135364315
chr19	41877466	41877578
chr7	46325403	46325538
chr6	157955043	157955219
chr15	88673491	88678786
chr22	48461482	48461779
chr3	106762180	106762346
chr10	129074919	129075378
chrX	72248073	72248246
chr7	13907724	13907867
chr6	72295776	72296200
chr13	43184753	43184892
chr19	590046	590830
chr2	191985846	191986046
chr2	117881101	117881367
chr11	55418723	55424461
chr21	31043308	31043497
chr2	56027183	56027824
chr1	236522792	236523149
chr3	2606287	2606413
chr10	133355208	133355356
chr8	2262326	2262514
chr1	194466949	194467321
chr1	174777951	174778274
chr1	189653246	189653463
chr3	1607056	1607346
chr17	4131328	4131615
chr10	43939195	43939314
chr2	8223721	8224286
chr3	103997059	103997407
chr15	91489027	91489774
chr3	99339505	99339647
chr15	79590868	79591601
chr2	73625584	73625943
chr7	50622699	50622845
chr4	73570455	73570638
chr11	55293925	55294033
chr14	101424261	101424522
chr15	97453108	97453766
chr1	245333735	245338105
chr8	3718860	3719219
chr18	45984378	45984514
chr3	6341399	6341604
chr18	31126682	31126934
chr10	132692807	132693146
chr18	59698845	59698972
chr8	2986602	2987340
chr3	95345144	95345274
chrX	133800261	133800475
chr8	3362951	3363169
chr5	26552072	26552285
chrX	143298484	143298844
chr7	51787654	51788313
chr7	13915984	13916343
chr8	4553038	4554024
chr6	53055108	53055213
chr2	89907726	89908633
chr6	58648555	58648756
chr10	131964735	131964826
chr7	52603234	52603433
chr5	54298280	54298463
chr13	28311754	28311935
chr13	55471013	55471221
chr11	133765168	133765324
chr17	10980133	10980402
chr7	46542538	46542844
chr3	87334806	87335084
chr1	167370833	167370957
chr19	34401302	34401448
chr3	106938430	106938630
chr1	182953254	182953556
chr2	191811740	191811963
chr7	46168682	46169046
chr17	11610654	11611082
chr19	564744	565199
chr19	57180628	57181007
chr1	194228212	194228585
chr10	121543940	121544452
chr10	44659402	44660555
chr15	96767313	96767839
chr16	89341353	89341690
chr9	86134345	86134611
chr12	124907657	124907930
chr5	23654384	23654766
chr5	55936182	55937556
chr3	98371353	98371480
chr9	23905445	23905754
chr10	54173004	54173193
chr2	86244503	86247844
chr17	8729709	8730007
chr14	103779426	103779821
chr7	64400170	64400301
chr3	6857526	6857861
chr13	41363125	41363688
chr20	18294351	18295242
