chr	start	end
chr1_KI270713v1_random	17722	18091
chrY_KI270740v1_random	23929	24071
chr10_KI270824v1_alt	55430	55560
chr4_GL383528v1_alt	115777	117206
chr15_KI270848v1_alt	189105	189981
chr10_KI270824v1_alt	34258	34374
chr2_GL582966v2_alt	77468	77722
chr11_KI270826v1_alt	51655	51993
chr15_KI270850v1_alt	303053	308806
chr22_KI270738v1_random	389	499
chr1_KI270710v1_random	37456	37953
chr22_KI270877v1_alt	22278	22438
chr11_GL383547v1_alt	29658	30310
chr7_KI270805v1_alt	83746	84111
chr15_KI270905v1_alt	1874663	1875816
chr19_KI270866v1_alt	22771	23124
chr8_KI270810v1_alt	143626	143793
chr11_JH159137v1_alt	165273	165447
chr5_KI270793v1_alt	97475	97683
chr9_KI270717v1_random	2432	3358
chr19_KI270888v1_alt	132866	133034
chr17_KI270909v1_alt	205927	207071
chr19_KI270886v1_alt	96997	97903
chr6_GL000251v2_alt	2487427	2487756
chr3_GL000221v1_random	32762	32956
chr19_KI270867v1_alt	188957	189157
chr15_KI270905v1_alt	3047422	3047553
chr19_KI270883v1_alt	89071	89221
chr7_KI270803v1_alt	483852	484791
chr12_GL383549v1_alt	32848	33146
chr17_JH159148v1_alt	46299	46765
chr17_GL000258v2_alt	102611	102964
chr3_KI270924v1_alt	121392	121803
chr22_KI270875v1_alt	254670	254773
chr2_KI270770v1_alt	49596	49761
chrM	5595	5969
chr7_KI270809v1_alt	27976	28262
chr20_KI270869v1_alt	76911	77245
chr19_GL949751v2_alt	121512	121829
chr19_KI270868v1_alt	46999	47099
chr4_GL383528v1_alt	370933	371088
chr8_KI270817v1_alt	56608	57497
chr6_KB021644v2_alt	126378	127102
chr4_KI270786v1_alt	224121	224260
chr22_KI270877v1_alt	46657	47367
chr1_KI270710v1_random	34268	34499
chr11_KI270902v1_alt	47821	47962
chr21_KI270874v1_alt	116730	117071
chr11_KI270827v1_alt	48980	49423
chrY_KI270740v1_random	24153	32660
chr2_KI270774v1_alt	10544	10892
chr5_GL383532v1_alt	722	1009
chr1_KI270765v1_alt	98571	99599
chr14_KI270726v1_random	20800	41308
chr1_KI270760v1_alt	45837	46211
chr1_KI270765v1_alt	75791	76329
chr19_KI270916v1_alt	161526	163344
chr8_KI270815v1_alt	27576	28538
chr9_GL383539v1_alt	116069	116507
chr15_KI270850v1_alt	64581	64951
chr1_KI270766v1_alt	155537	155886
chr3_KI270935v1_alt	143275	143641
chr9_KI270823v1_alt	342163	344433
chr3_KI270934v1_alt	60888	61508
chr4_KI270925v1_alt	266225	266407
chr19_GL949751v2_alt	888922	889838
chr22_KI270879v1_alt	28239	29255
chr17_KI270729v1_random	143967	144088
chr17_KI270907v1_alt	38283	38954
chr8_KI270811v1_alt	30165	30471
chr19_KI270868v1_alt	17871	18199
chr22_KI270734v1_random	62519	62771
chr12_KI270836v1_alt	36264	37363
chr2_KI270768v1_alt	63159	63603
chr12_KI270837v1_alt	21385	21883
chr5_KI270795v1_alt	97138	97306
chr11_JH159137v1_alt	10221	10521
chr1_KI270711v1_random	11019	11310
chr6_GL000256v2_alt	1358387	1358520
chr8_KI270811v1_alt	153284	153452
chr17_GL383565v1_alt	90627	90811
chr17_KI270862v1_alt	244761	246179
chr19_GL949752v1_alt	169866	170156
chr18_GL383572v1_alt	55949	56501
chr8_KI270810v1_alt	270603	270916
chr3_KI270937v1_alt	2887	3247
chr12_GL383551v1_alt	176699	177018
chr14_KI270723v1_random	33737	33918
chr5_KI270791v1_alt	87104	87844
chr13_KI270840v1_alt	92148	98547
chrM	9919	10064
chr9_GL383540v1_alt	21884	22619
chr2_KI270894v1_alt	116100	116189
chr1_KI270762v1_alt	132236	132338
chr22_KI270737v1_random	84030	84372
chr3_KI270895v1_alt	1728	2145
chr3_KI270779v1_alt	65882	67196
chr6_KB021644v2_alt	125278	125340
chr2_KI270775v1_alt	118577	118673
chr1_KI270765v1_alt	74265	74610
chr5_KI270791v1_alt	26760	27157
chr16_GL383557v1_alt	76673	77225
chr22_KI270735v1_random	4907	5369
chr19_KI270920v1_alt	35490	35988
chr14_KI270726v1_random	18398	18737
chr20_KI270870v1_alt	63997	64337
chr4_GL000257v2_alt	294309	294643
chr19_KI270884v1_alt	17699	17840
chr4_KI270785v1_alt	35975	36359
chr1_KI270763v1_alt	794611	794914
chr12_KI270833v1_alt	29359	29519
chr15_KI270727v1_random	272951	273240
chr19_KI270868v1_alt	20031	20170
chr8_KI270821v1_alt	395600	395977
chr11_JH159136v1_alt	110491	110726
chr3_KI270895v1_alt	25784	26104
chr7_KI270806v1_alt	144775	145112
chr3_KI270924v1_alt	81083	81213
chr17_GL383565v1_alt	37175	37743
chr4_KI270790v1_alt	141298	142429
chr19_KI270866v1_alt	17896	18079
chr22_KI270738v1_random	14828	14977
chr19_KI270918v1_alt	14978	15142
chr8_KI270821v1_alt	200451	201794
chr3_KI270781v1_alt	78620	79648
chr1_KI270713v1_random	24183	24339
chr2_KI270715v1_random	89997	90557
chr17_JH159147v1_alt	52728	53057
chr1_GL383519v1_alt	78706	79044
chr3_GL383526v1_alt	175627	175963
chr2_GL582966v2_alt	52257	60696
chr10_GL383546v1_alt	12054	12242
chr14_KI270845v1_alt	53078	53504
chr6_KI270801v1_alt	277270	277427
chr12_GL877876v1_alt	292359	292688
chr19_GL383575v2_alt	53369	53575
chr17_KI270729v1_random	209952	210308
chr13_KI270839v1_alt	88944	89157
chr12_KI270836v1_alt	54720	55014
chr3_GL383526v1_alt	35818	36074
chr11_KI270826v1_alt	78592	79569
chr8_KI270814v1_alt	67333	67515
chr1_KI270760v1_alt	39784	49779
chr17_GL000258v2_alt	1128671	1128993
chr9_KI270718v1_random	9110	9182
chr19_GL383573v1_alt	366508	367070
chrX_KI270880v1_alt	162081	162606
chr8_KI270814v1_alt	12918	13238
chr22_KI270928v1_alt	116749	118020
chr17_JH159146v1_alt	235323	236069
chr14_KI270845v1_alt	9993	10120
chr19_KI270887v1_alt	23294	23612
chr18_KI270911v1_alt	132582	133071
chr19_KI270917v1_alt	145444	145622
chr1_KI270713v1_random	3071	3242
chr19_KI270930v1_alt	67988	68119
chr3_KI270936v1_alt	81550	81690
chr19_KI270938v1_alt	99878	100174
chrY_KI270740v1_random	4813	6190
chr8_KI270814v1_alt	86028	87361
chr8_KI270822v1_alt	96185	96928
chr22_GL383582v2_alt	19934	22667
chr2_KI270769v1_alt	79572	79939
chr9_KI270719v1_random	69208	72733
chr3_KI270936v1_alt	77868	78176
chr4_KI270787v1_alt	68372	68747
chr1_KI270892v1_alt	115950	116100
chr8_KI270926v1_alt	142781	142997
chr21_GL383579v2_alt	12923	19430
chr13_KI270840v1_alt	9958	10126
chr17_GL383563v3_alt	368849	368976
chr22_KI270733v1_random	80505	80944
chr17_JH159148v1_alt	27340	27617
chr8_KI270900v1_alt	236454	236787
chr1_KI270764v1_alt	23327	23787
chr8_KI270817v1_alt	28917	29241
chr11_KI270721v1_random	69735	70119
chr12_KI270836v1_alt	4352	4651
chr4_GL000008v2_random	139023	139174
chr21_GL383581v2_alt	28462	28555
chrX_KI270880v1_alt	158286	158755
chr16_KI270855v1_alt	141544	141741
chr13_KI270843v1_alt	98208	98559
chr2_KI270715v1_random	70954	71523
chr17_GL383566v1_alt	28375	28740
chr11_JH159136v1_alt	3701	3841
chr8_KI270926v1_alt	215887	216163
chr11_KI270826v1_alt	46616	47004
chr19_KI270930v1_alt	165862	166110
chr14_KI270844v1_alt	230117	230472
chr12_KI270835v1_alt	132572	132735
chr1_GL383520v2_alt	273864	274072
chr3_KI270782v1_alt	153308	153692
chr19_GL000209v2_alt	68258	68494
chr14_KI270726v1_random	18297	19426
chr19_KI270886v1_alt	192144	192262
chr12_KI270836v1_alt	10649	11971
chr12_GL877876v1_alt	399295	399634
chr1_KI270712v1_random	31078	32056
chr9_GL383542v1_alt	47319	47474
chr3_KI270780v1_alt	93779	95040
chr1_KI270710v1_random	28340	28697
chr15_KI270851v1_alt	101484	103189
chr19_KI270922v1_alt	170706	171038
chr13_KI270843v1_alt	92009	92463
chr5_GL383531v1_alt	35539	35858
chr4_GL383527v1_alt	92913	93122
chr19_KI270889v1_alt	147945	148269
chr14_KI270844v1_alt	33731	34659
chr3_GL000221v1_random	3944	4536
chr19_GL949752v1_alt	503129	503309
chr19_KI270931v1_alt	8673	9017
chr22_KI270734v1_random	126564	126930
chr19_KI270914v1_alt	194351	195712
chr15_KI270906v1_alt	95168	96572
chr11_KI270829v1_alt	162700	163345
chr19_GL383576v1_alt	125792	126169
chr2_KI270769v1_alt	82250	83631
chr8_KI270901v1_alt	135324	135664
chr1_KI270712v1_random	141148	141474
chr12_KI270835v1_alt	162716	164851
chr22_GL383583v2_alt	95656	96236
chr12_GL383553v2_alt	26299	26887
chr5_KI270795v1_alt	37499	37598
chr3_JH636055v2_alt	43144	43888
chr17_GL383564v2_alt	53199	53733
chr19_KI270921v1_alt	119881	120629
chr8	44971106	44971764
chr3_KI270924v1_alt	7427	8468
chr21_GL383581v2_alt	70944	71077
chr19_GL000209v2_alt	37534	175050
chr12_KI270834v1_alt	48337	48595
chr19_KI270883v1_alt	19961	20237
chr14_GL000009v2_random	69466	69614
chr3_KI270780v1_alt	84641	85024
chr3_KI270778v1_alt	40517	41422
chr19_GL383576v1_alt	177524	178079
chr4_KI270786v1_alt	151761	152159
chr15_GL383555v2_alt	5142	5887
chr22_KI270732v1_random	17650	29716
chr2_GL383521v1_alt	89016	89354
chr18_GL383571v1_alt	41456	42183
chr12_GL877876v1_alt	254272	254576
chr19_GL383575v2_alt	10553	10669
chr19_KI270922v1_alt	117026	117156
chr19_KI270932v1_alt	71000	71296
chr12_KI270833v1_alt	21108	21286
chr2_GL383522v1_alt	6753	7227
chr16_KI270728v1_random	1515464	1515806
chr22_KI270734v1_random	96750	97111
chr2_KI270772v1_alt	106950	107399
chr21_KI270874v1_alt	20211	21135
chr8_KI270815v1_alt	102213	102375
chr18_GL383572v1_alt	143650	143880
chr19_KI270885v1_alt	111961	112221
chr2_KI270771v1_alt	10212	10346
chr8_KI270818v1_alt	49107	49317
chr5_KI270794v1_alt	144504	144934
chr9_KI270823v1_alt	99437	99544
chr7_KI270808v1_alt	246595	246747
chr21_KI270872v1_alt	68150	68437
chr3_GL000221v1_random	35500	36388
chr22_GL383582v2_alt	18941	19214
chr3_JH636055v2_alt	121286	121525
chr17_KI270858v1_alt	230650	230751
chr1_GL383519v1_alt	20387	20847
chr7_KI270899v1_alt	167264	168342
chr3_KI270936v1_alt	57254	57494
chr4_GL383527v1_alt	118196	118402
chr8_KI270821v1_alt	896285	897178
chr6_KI270801v1_alt	418437	419500
chr22_KI270876v1_alt	176535	176720
chr8_KI270811v1_alt	40124	44094
chr14_KI270726v1_random	16193	16362
chr10_KI270824v1_alt	177421	178802
chr15_KI270851v1_alt	257992	258157
chr7_KI270805v1_alt	187305	187609
chr22_KI270732v1_random	2339	2866
chr12_KI270834v1_alt	94212	94388
chr1_KI270710v1_random	19689	20048
chr18_GL383568v1_alt	19166	19405
chr19_KI270891v1_alt	96455	96582
chr22_KI270928v1_alt	166502	168192
chr7_KI270804v1_alt	120138	120660
chr15_KI270727v1_random	173999	177470
chr19_GL949753v2_alt	405313	405483
chr5_KI270795v1_alt	1286	1480
chr17_GL000205v2_random	98396	99354
chr4_KI270925v1_alt	89094	89265
chr15_KI270849v1_alt	227755	227855
chr19_KI270867v1_alt	47005	47367
chr17_JH159148v1_alt	17750	17927
chr19_KI270884v1_alt	23010	23201
chr19_KI270931v1_alt	65459	65626
chr17_KI270729v1_random	41166	41555
chr3_KI270778v1_alt	220443	220681
chr18_GL383570v1_alt	119237	119488
chr12_GL877875v1_alt	139991	140351
chr12_KI270837v1_alt	23981	24098
chr7_KI270809v1_alt	201900	202095
chr1_KI270892v1_alt	152788	152958
chr2_KI270767v1_alt	50488	50710
chr14_KI270844v1_alt	306398	307113
chr6_GL000255v2_alt	1197881	1198633
chr3_GL383526v1_alt	178986	179170
chr3_GL000221v1_random	3558	3747
chr9_KI270720v1_random	11353	12496
chr4_GL000257v2_alt	515494	515722
chr22_GL383582v2_alt	151845	152877
chr9_GL383541v1_alt	26729	26835
chr2_KI270776v1_alt	172257	172541
chr3_JH636055v2_alt	11208	11305
chr17_KI270909v1_alt	209673	210023
chr3_KI270777v1_alt	84589	85171
chr20_KI270871v1_alt	5819	5989
chr15_KI270906v1_alt	57832	58772
chr14_KI270725v1_random	132459	132569
chr19_KI270929v1_alt	158705	158974
chr19_KI270931v1_alt	93579	94742
chr8_KI270900v1_alt	112225	112433
chr12_KI270834v1_alt	14005	14112
chr14_KI270844v1_alt	59926	60306
chr1_KI270706v1_random	127152	128000
chr9_GL383539v1_alt	148045	148467
chr12_KI270833v1_alt	35861	36071
chr12_GL383551v1_alt	163522	163704
chr18_KI270912v1_alt	51218	51521
chr13_KI270840v1_alt	94858	95170
chr6_GL000250v2_alt	2387018	2387834
chr3_KI270895v1_alt	108431	108888
chr6_GL000255v2_alt	1379254	1380554
chr1_KI270764v1_alt	15559	16123
chr22_KI270876v1_alt	34537	34865
chr1_KI270707v1_random	24993	25324
chr12_KI270833v1_alt	488	1732
chr22_KI270735v1_random	14228	14802
chr12_KI270834v1_alt	83146	83327
chr2_KI270769v1_alt	52001	53207
chr12_GL383552v1_alt	64026	64929
chr8_KI270811v1_alt	19737	19884
chr13_KI270841v1_alt	152104	152519
chr21_GL383581v2_alt	106282	106641
chr5_GL949742v1_alt	101461	109487
chr4_KI270790v1_alt	15334	15600
chr3_JH636055v2_alt	149314	149614
chr19_KI270918v1_alt	91960	92471
chr11_KI270826v1_alt	2309	2408
chr12_GL383551v1_alt	128696	139281
chr6_KI270802v1_alt	10022	30711
chr2_KI270769v1_alt	106564	111117
chr19_GL949753v2_alt	365695	365858
chr4_KI270786v1_alt	230336	230482
chr2_KI270775v1_alt	111856	112972
chr12_KI270833v1_alt	42170	42327
chr7_GL383534v2_alt	104953	106265
chr19_KI270917v1_alt	23882	24188
chr19_GL383576v1_alt	90964	91717
chr14_GL000194v1_random	163885	164036
chr2_KI270775v1_alt	117681	117884
chr8_KI270819v1_alt	73488	74113
chr12_GL383552v1_alt	112531	112795
chr15_KI270727v1_random	236024	236230
chr12_KI270904v1_alt	415394	415652
chr3_KI270934v1_alt	880	1123
chr18_KI270863v1_alt	133929	134320
chr12_KI270836v1_alt	27297	27621
chr20_KI270870v1_alt	91281	91668
chr17	24112817	24114395
chr6_KI270797v1_alt	136757	139305
chr11_GL383547v1_alt	5875	6331
chr3_KI270781v1_alt	75292	75560
chr2_KI270893v1_alt	118744	118900
chr19_KI270888v1_alt	18045	18289
chr3_KI270783v1_alt	25808	26017
chr1_GL383519v1_alt	21464	22898
chr4_KI270896v1_alt	178513	178840
chr17_KI270862v1_alt	184442	185826
chr14_KI270723v1_random	21717	22778
chr13_KI270843v1_alt	39921	40700
chr17_KI270730v1_random	78656	78921
chr19_KI270866v1_alt	11768	12024
chr4_GL383528v1_alt	220445	220815
chr22_KI270878v1_alt	1927	2061
chr7_KI270808v1_alt	4505	4694
chrX_KI270880v1_alt	232358	232872
chr14_KI270722v1_random	13396	13667
chr8_KI270815v1_alt	4794	5110
chr2_KI270774v1_alt	191522	192646
chr6_KB021644v2_alt	60499	70622
chr16_KI270854v1_alt	6145	6514
chr19_KI270923v1_alt	50911	51080
chr13_KI270843v1_alt	63696	63874
chr22_KI270736v1_random	50161	50343
chr9_KI270718v1_random	6241	14767
chr15_KI270905v1_alt	5087095	5087332
chr19_KI270889v1_alt	152191	154057
chr3_KI270784v1_alt	134182	134395
chr5_GL383530v1_alt	23267	23601
chr2_KI270771v1_alt	17218	17539
chr19_KI270865v1_alt	42624	42893
chr22_KI270733v1_random	136261	136696
chr4_KI270787v1_alt	104924	105299
chr5_KI270897v1_alt	1109922	1110038
chr17_KI270730v1_random	68434	68567
chr19_GL383573v1_alt	45395	45732
chr10_GL383545v1_alt	3759	5004
chr5_KI270791v1_alt	143377	143588
chr19_KI270919v1_alt	101802	101905
chr5_KI270793v1_alt	119587	120137
chr8_KI270926v1_alt	114857	114995
chr4_GL000257v2_alt	496316	496799
chr18_GL383572v1_alt	14372	14787
chr19_KI270890v1_alt	47364	47540
chr16_KI270854v1_alt	91502	98938
chr20_KI270871v1_alt	17916	18025
chr2_KI270773v1_alt	11012	11073
chr1_KI270760v1_alt	52492	52651
chr19_GL949746v1_alt	888975	889732
chr11_JH159137v1_alt	186498	186718
chr7_KI270805v1_alt	120512	121670
chr8_KI270821v1_alt	411106	411228
chr6_KI270758v1_alt	68689	69727
chrX_KI270880v1_alt	99017	99403
chr19_KI270890v1_alt	24433	24589
chr7_KI270803v1_alt	934252	934369
chr6_GL000253v2_alt	2142511	2142668
chrY_KI270740v1_random	25180	25553
chr3_KI270781v1_alt	90611	91205
chr19_KI270883v1_alt	38082	38199
chr18_GL383572v1_alt	57525	58109
chr14_KI270723v1_random	20360	21355
chr17_JH159146v1_alt	94427	94561
chr19_KI270885v1_alt	42589	42768
chr7_KI270807v1_alt	73043	73235
chr8_KI270901v1_alt	44711	44895
chr17_KI270729v1_random	66268	66579
chrM	2623	2952
chr6_KI270798v1_alt	199798	200930
chr17_GL383565v1_alt	207284	208575
chr8_KI270820v1_alt	17484	17826
chr5_KI270897v1_alt	888414	893111
chr18_GL383567v1_alt	253376	253712
chr20_KI270869v1_alt	51414	51596
chr3_KI270780v1_alt	113413	113878
chr2_GL582966v2_alt	13141	13365
chr11_KI270830v1_alt	173951	174869
chr1_KI270714v1_random	25358	25420
chr10_KI270824v1_alt	82009	82433
chr6_GL383533v1_alt	92693	93207
chr2_KI270716v1_random	15997	16197
chr2_KI270893v1_alt	144194	144432
chr19_KI270884v1_alt	6371	8935
chr1_KI270760v1_alt	66737	67695
chr7_KI270807v1_alt	60038	61284
chr20_GL383577v2_alt	40804	41140
chr11_KI270829v1_alt	119542	119855
chr16_KI270728v1_random	628146	628306
chr4_KI270787v1_alt	19254	19708
chr18_KI270863v1_alt	103232	104590
chr17_GL383566v1_alt	26548	26931
chr6_GL000251v2_alt	1267061	1270881
chr19_KI270929v1_alt	48556	48998
chr3_KI270935v1_alt	98441	99193
chr6_GL000251v2_alt	3557651	3557989
chr19_KI270918v1_alt	53292	53478
chr7_GL383534v2_alt	23735	24071
chr3_KI270937v1_alt	164584	164705
chr13_KI270839v1_alt	30058	30425
chr13_KI270838v1_alt	166706	167151
chr5_GL383530v1_alt	26350	26505
chr1_KI270763v1_alt	123948	124230
chr15_KI270848v1_alt	55838	55991
chr1_KI270706v1_random	23381	23917
chr1_KI270763v1_alt	470050	470684
chr22_KI270879v1_alt	274746	274878
chr5_KI270793v1_alt	80181	83209
chr13_KI270843v1_alt	60262	60446
chr8_KI270813v1_alt	285331	285678
chr11_KI270831v1_alt	87950	88071
chr22_GL383582v2_alt	6212	6374
chr19_KI270882v1_alt	222343	222583
chr14_KI270846v1_alt	89733	89907
chr22_KB663609v1_alt	52546	53318
chr19_KI270920v1_alt	171346	171926
chrX_KI270880v1_alt	3136	3653
chr12_GL383551v1_alt	182972	183590
chr14_KI270846v1_alt	1197583	1197726
chr12_GL877876v1_alt	221434	221827
chr12_GL383550v2_alt	45718	46183
chr4_KI270896v1_alt	54171	54680
chr3_KI270781v1_alt	21653	25411
chr19_KI270886v1_alt	119214	119633
chr3_KI270934v1_alt	119940	120072
chr17_KI270907v1_alt	108812	109173
chr18_KI270912v1_alt	54532	55340
chr19_GL949749v2_alt	980033	980134
chr17_GL383566v1_alt	88833	88986
chr1_KI270765v1_alt	60878	61361
chr11_JH159137v1_alt	36812	37562
chr1_KI270765v1_alt	167404	169245
chr20_KI270870v1_alt	172437	172928
chr1_KI270708v1_random	25715	26169
chr17_GL383566v1_alt	74903	81009
chr15_KI270851v1_alt	111854	112279
chr6_KI270799v1_alt	144325	144695
chr17_KI270909v1_alt	324499	324632
chr7_KI270807v1_alt	94881	96160
chr21_KI270874v1_alt	161713	161823
chr1_KI270892v1_alt	100400	100689
chr19_KI270884v1_alt	41274	41482
chr22_KI270737v1_random	90917	91287
chr10_KI270825v1_alt	145041	145339
chr16_KI270853v1_alt	45785	45934
chr4_GL383528v1_alt	110785	111113
chr9_GL383541v1_alt	77790	78046
chr14_KI270722v1_random	51348	52125
chrX	69620978	69621059
chr19_KI270883v1_alt	63853	63983
chr17_KI270858v1_alt	113014	114100
chr7_KI270803v1_alt	200068	200187
chr11_KI270827v1_alt	63687	63833
chr4_GL000008v2_random	160331	160496
chr8_KI270811v1_alt	187155	187433
chr3_KI270924v1_alt	6387	6619
chr15_GL383554v1_alt	27444	32290
chr11_KI270927v1_alt	157304	157675
chr6_KI270802v1_alt	31602	31733
chr18_KI270864v1_alt	27893	28075
chr22_KI270877v1_alt	90460	90974
chr8_KI270813v1_alt	196648	196854
chr22_KB663609v1_alt	66391	66812
chr4_KI270789v1_alt	77134	77312
chr10_KI270825v1_alt	166858	166989
chr18_KI270912v1_alt	36522	36677
chrM	13853	14385
chr18_GL383569v1_alt	150410	150734
chr17_GL383565v1_alt	58731	58910
chr22_KI270875v1_alt	20133	20481
chr19_KI270884v1_alt	112043	112291
chr19_KI270865v1_alt	50351	50497
chr19_GL949747v2_alt	564365	565121
chr8_KI270816v1_alt	274199	275080
chr17_JH159148v1_alt	86432	86567
chr19_GL949753v2_alt	617408	617822
chr3_KI270935v1_alt	122858	123208
chr6_KI270758v1_alt	25105	25442
chr8_KI270815v1_alt	32338	56437
chr8_KI270820v1_alt	19439	19604
chr3_GL000221v1_random	102032	102127
chr5_GL339449v2_alt	88054	88244
chr6_GL000252v2_alt	1617991	1618503
chr3_KI270895v1_alt	83793	84458
chr17	23900322	23901371
chr11_GL383547v1_alt	24138	31881
chr19_KI270867v1_alt	86767	86945
chr8_KI270816v1_alt	254387	254900
chr3_KI270781v1_alt	12944	13258
chr4_KI270787v1_alt	28917	29109
chr17_GL000258v2_alt	1628823	1629066
chr2_KI270773v1_alt	14617	15743
chr19_GL383574v1_alt	82618	82878
chr11_KI270927v1_alt	115415	115807
chr17_KI270908v1_alt	514907	515125
chr22_KI270734v1_random	49668	50004
chr7_KI270899v1_alt	136378	136744
chr8_KI270820v1_alt	18997	19356
chr3_KI270781v1_alt	24144	24276
chr4_KI270785v1_alt	8858	9046
chr9_GL383539v1_alt	137032	137265
chr4_KI270788v1_alt	128782	129326
chr12_GL877875v1_alt	155949	156340
chr4_GL000257v2_alt	432595	432789
chr2_KI270767v1_alt	96444	96781
chrY_KI270740v1_random	21104	21208
chr14_GL000009v2_random	5763	6032
chr11_KI270927v1_alt	34547	36929
chr4_GL383528v1_alt	287917	288608
chr9_KI270719v1_random	124826	125154
chr3_KI270782v1_alt	64789	64929
chr2_KI270770v1_alt	12922	13169
chr11_KI270830v1_alt	48634	49007
chr19_KI270919v1_alt	120976	121501
chr4_KI270790v1_alt	55820	55956
chr17_KI270859v1_alt	27333	27788
chr14_KI270844v1_alt	142510	142691
chr22_KB663609v1_alt	24078	24321
chr17_KI270909v1_alt	50454	58479
chr13_KI270839v1_alt	147817	148090
chr19_KI270887v1_alt	203067	203415
chr11_GL383547v1_alt	61678	61912
chr5_KI270898v1_alt	6430	6567
chr12_KI270836v1_alt	9221	9397
chr15_KI270848v1_alt	53245	53448
chr19_KI270914v1_alt	197582	197754
chr15_KI270906v1_alt	35589	36635
chr12_GL383550v2_alt	165768	165964
chr4_GL000008v2_random	117939	118294
chr21_GL383579v2_alt	67490	67626
chr4_GL000257v2_alt	546247	546452
chr17_GL383564v2_alt	52362	53125
chr4_KI270789v1_alt	144226	144454
chr18_GL383568v1_alt	57739	58406
chr14_KI270725v1_random	132783	132963
chr21_GL383580v2_alt	55618	56187
chr11_KI270927v1_alt	65066	65426
chr13_KI270838v1_alt	63761	63941
chr2_KI270768v1_alt	78621	79256
chr2_KI270770v1_alt	76428	76736
chr2_KI270772v1_alt	62134	62303
chr7_GL383534v2_alt	87502	87650
chr11_KI270829v1_alt	15395	16786
chr6_KI270801v1_alt	728814	729174
chr5_GL000208v1_random	23241	24016
chr7_GL383534v2_alt	20804	22554
chr16_KI270853v1_alt	1510926	1511026
chr17_KI270910v1_alt	64210	64313
chr10_GL383545v1_alt	111811	112059
chr1_KI270760v1_alt	16641	16815
chr1_KI270765v1_alt	100884	101265
chr8_KI270819v1_alt	27438	28723
chr9_GL383540v1_alt	46653	47046
chr4_GL383528v1_alt	291997	292547
chr5_KI270793v1_alt	97288	100253
chr19_GL383575v2_alt	29062	29723
chr17_JH159148v1_alt	33963	34213
chr19_GL383574v1_alt	104871	105320
chr10_GL383546v1_alt	210288	210411
chr19_GL949752v1_alt	284385	284978
chr19_KI270914v1_alt	129624	129800
chr19_KI270922v1_alt	153379	153708
chr3_KI270935v1_alt	8905	9626
chr18_KI270863v1_alt	50668	50902
chr17_GL383565v1_alt	169830	170345
chr14_KI270725v1_random	125795	126156
chr8_KI270901v1_alt	24390	24767
chr15_KI270906v1_alt	53414	53772
chr18_GL383570v1_alt	63022	63378
chr14_KI270722v1_random	33060	33333
chr12_KI270837v1_alt	20822	21097
chr16_KI270728v1_random	1009802	1009933
chr15_KI270849v1_alt	232865	233081
chr12_KI270833v1_alt	64129	64256
chr19_KI270919v1_alt	73470	74073
chr17_KI270909v1_alt	41202	41301
chr21_GL383579v2_alt	16365	16550
chr2_KI270767v1_alt	65338	65608
chr5_GL949742v1_alt	197117	197271
chr1_GL383520v2_alt	118262	118809
chr14_KI270726v1_random	32236	33023
chr19_GL383574v1_alt	60238	60464
chr4_KI270925v1_alt	375200	377132
chr15_KI270905v1_alt	3993134	3993215
chr13_KI270838v1_alt	15355	16020
chr5_GL949742v1_alt	189216	189500
chr8_KI270900v1_alt	213433	213734
chr19_KI270882v1_alt	127657	128023
chr4_GL000008v2_random	66760	66935
chr7_KI270809v1_alt	189077	189753
chr19_KI270933v1_alt	78864	79407
chr18_GL383572v1_alt	65480	65821
chr19_KI270868v1_alt	51107	51338
chr12_KI270904v1_alt	457267	457628
chr1_KI270708v1_random	19718	19982
chr1_KI270764v1_alt	40593	41368
chr15_KI270727v1_random	433383	434125
chr8_KI270817v1_alt	136307	136489
chr12_KI270837v1_alt	25757	25960
chr22_KI270878v1_alt	19063	21673
chr22_KI270928v1_alt	126672	127013
chr3_KI270924v1_alt	80120	81275
chr18_GL383572v1_alt	67159	67307
chr15_KI270851v1_alt	225607	225852
chr20_KI270871v1_alt	23079	23453
chr6_KI270801v1_alt	381292	381552
chr3_KI270780v1_alt	211151	211227
chr19_KI270889v1_alt	23467	23897
chr8_KI270822v1_alt	519255	522604
chr10_GL383545v1_alt	135227	135976
chr19_KI270885v1_alt	109228	109324
chr4_KI270785v1_alt	107692	108015
chr3_KI270782v1_alt	40402	40912
chr19_GL949753v2_alt	387456	387777
chr18_GL383571v1_alt	228	541
chr1_KI270892v1_alt	3136	3534
chr19_KI270920v1_alt	178043	178146
chr12_GL383552v1_alt	43228	44115
chr19_KI270938v1_alt	944656	952056
chr2_KI270768v1_alt	25413	25738
chr8_KI270819v1_alt	11411	11799
chr17_KI270908v1_alt	1349395	1349531
chr22_KB663609v1_alt	8735	9057
chr15_KI270850v1_alt	331875	332800
chr22_KI270879v1_alt	276416	276580
chr5_GL383530v1_alt	61158	61509
chr14_GL000009v2_random	153634	153753
chr2_KI270715v1_random	101851	101999
chr18_GL383571v1_alt	107212	107691
chr10_KI270825v1_alt	54231	54334
chr6_GL000255v2_alt	1265917	1266252
chr14_KI270723v1_random	22620	22720
chr19_KI270918v1_alt	15144	15387
chr19_KI270887v1_alt	171627	171806
chr21_GL383581v2_alt	11751	12105
chr17_JH159148v1_alt	60511	60683
chr13_KI270840v1_alt	110288	110537
